transaction_id,customer_id,amount,currency,status,channel,timestamp,fees_charged,refund_amount,refund_timestamp,_merge,over_refund_flag,refund_on_failed,time_to_refund_hours,refund_ratio,channel_code,anomaly_score,anomaly_flag
313af3d3-41f8-4597-8327-bad75137c97f,37287,14606.25,KES,SUCCESS,Card,2025-03-17 10:28:01,219.09,14606.25,2025-03-18 13:28:01,both,False,False,27.0,1.0,2,0.10981148998255463,False
fe6e2428-2101-4096-be19-a82ca9a13a6d,66957,1185.63,KES,SUCCESS,M-Pesa,2025-01-21 12:20:31,11.86,1185.63,2025-01-25 11:20:31,both,False,False,95.0,1.0,3,0.09606770587883162,False
ae0c01ca-25f9-412f-814e-408319be5507,31595,3254.72,KES,SUCCESS,Bank Transfer,2025-01-13 15:01:25,30.0,3254.72,2025-01-19 16:01:25,both,False,False,145.0,1.0,1,0.0552522131413401,False
e7ae22f1-f05a-4b60-9dec-e5cce82f0c48,54449,35828.41,KES,SUCCESS,Card,2025-06-23 09:53:02,537.43,35828.41,2025-07-02 07:53:02,both,False,False,214.0,1.0,2,0.10835707489863056,False
6e0d86eb-3114-4140-b91b-7fb2a4b797a8,68385,7134.75,KES,SUCCESS,Card,2025-04-23 08:51:43,107.02,7134.75,2025-04-30 21:51:43,both,False,False,181.0,1.0,2,0.1137526594021866,False
1bc976bd-62db-4e06-9233-1c1b91afd6d1,35814,21842.48,KES,SUCCESS,M-Pesa,2025-01-02 11:02:04,218.42,21842.48,2025-01-11 21:02:04,both,False,False,226.0,1.0,3,0.13996510798282658,False
c3606055-2329-45c0-acc4-5b5d342234ff,15555,47984.83,KES,SUCCESS,Card,2025-03-27 18:37:05,719.77,47984.83,2025-03-30 13:37:05,both,False,False,67.0,1.0,2,0.08382413475700878,False
3d0c38e8-2e1d-4501-87ed-4d6de04e916a,53848,18239.42,KES,SUCCESS,USSD,2025-06-28 19:41:53,10.0,18239.42,2025-07-04 21:41:53,both,False,False,146.0,1.0,4,0.08627983310174664,False
ad620679-1e94-4986-9001-6b7d681abe7b,95528,22646.42,KES,FAILED,Card,2025-05-12 00:12:14,339.7,22646.42,2025-05-13 05:12:14,both,False,True,29.0,1.0,2,0.11520896753313142,False
4d0c7ffc-21fd-409d-96f3-31a11675c98d,81216,4478.11,KES,SUCCESS,Card,2025-02-07 05:07:56,67.17,4478.11,2025-02-16 19:07:56,both,False,False,230.0,1.0,2,0.06312912152033412,False
ce9bd582-d9d9-4127-adf1-cbe208330d5f,57866,19273.06,KES,FAILED,M-Pesa,2025-02-07 13:27:55,192.73,19273.06,2025-02-12 01:27:55,both,False,True,108.0,1.0,3,0.1605742246906091,False
b815c1bd-0a1e-4f14-b90a-a05f3e5aef9e,62879,12703.66,KES,SUCCESS,M-Pesa,2025-01-25 23:25:43,127.04,12703.66,2025-02-03 14:25:43,both,False,False,207.0,1.0,3,0.13659244916468455,False
10c4e35d-ec62-441f-84b6-4d597a5aef4d,42648,19365.07,KES,SUCCESS,M-Pesa,2025-02-16 11:46:13,193.65,19365.07,2025-02-24 17:46:13,both,False,False,198.0,1.0,3,0.1497324581617937,False
b021e067-8691-4d43-9676-be1778a111b3,19033,27030.25,KES,SUCCESS,Bank Transfer,2025-05-08 16:58:25,30.0,27030.25,2025-05-14 16:58:25,both,False,False,144.0,1.0,1,0.11681379572901746,False
9a4b8192-47bb-4ec4-8908-3c3fb1c15230,76452,16911.16,KES,SUCCESS,Card,2025-02-12 10:46:50,253.67,16911.16,2025-02-12 11:46:50,both,False,False,1.0,1.0,2,0.08905482181838592,False
73536280-3e27-4cdf-b07b-03e94883bffc,96029,42718.57,KES,FAILED,Card,2025-03-12 20:43:05,640.78,42718.57,2025-03-19 03:43:05,both,False,True,151.0,1.0,2,0.11725157941051162,False
d337a8b7-cde3-442c-a17a-728fe2b35490,31896,32724.86,KES,SUCCESS,Card,2025-06-25 03:07:43,490.87,45512.27,2025-07-03 00:07:43,both,True,False,189.0,1.3907552240101255,2,0.0186292213565612,False
ab63ef9c-3c37-43ce-9cc5-c04dc9287e1a,37877,3997.77,KES,SUCCESS,M-Pesa,2025-06-16 21:42:57,39.98,3997.77,2025-06-19 20:42:57,both,False,False,71.0,1.0,3,0.12733909065917348,False
a21b368d-299e-4d2f-b622-d4061e8860e0,51248,10059.94,KES,PENDING,M-Pesa,2025-03-19 10:37:40,100.6,10864.46,2025-03-28 03:37:40,both,True,False,209.0,1.0799726439720314,3,0.10111656997011403,False
02526f9e-724c-4dd7-bae9-d7734b43e0a9,24347,458.53,KES,SUCCESS,M-Pesa,2025-05-04 22:18:16,4.59,458.53,2025-05-07 17:18:16,both,False,False,67.0,1.0,3,0.07609787640597987,False
94188b26-a8b2-4141-8223-86839679319e,92130,18427.72,KES,SUCCESS,M-Pesa,2025-02-05 16:15:37,184.28,18427.72,2025-02-05 18:15:37,both,False,False,2.0,1.0,3,0.11319088637204633,False
44724a7f-e579-4d6d-ac57-59aa32c9e179,66732,45385.23,KES,SUCCESS,M-Pesa,2025-01-05 01:52:52,453.85,45385.23,2025-01-09 10:52:52,both,False,False,105.0,1.0,3,0.1377907452302477,False
887e84ff-cdf1-4bf0-b7ef-9b2183d757ed,93946,22772.65,KES,SUCCESS,USSD,2025-05-30 18:23:04,10.0,22772.65,2025-06-01 10:23:04,both,False,False,40.0,1.0,4,0.0772368989659597,False
0a82a07a-c568-481f-b552-c15241841383,12823,21599.87,KES,SUCCESS,M-Pesa,2025-04-05 10:33:57,216.0,21599.87,2025-04-06 14:33:57,both,False,False,28.0,1.0,3,0.14262610945865062,False
50120a4c-a507-4520-9e45-5263a3630f7a,78173,42769.03,KES,SUCCESS,M-Pesa,2025-02-27 09:04:39,427.69,42769.03,2025-03-06 17:04:39,both,False,False,176.0,1.0,3,0.13916744275752735,False
22bf5239-42fe-4174-92fa-1544c6937b2c,19279,8789.08,KES,SUCCESS,M-Pesa,2025-05-25 21:43:41,87.89,8789.08,2025-06-03 23:43:41,both,False,False,218.0,1.0,3,0.12313086710499299,False
294b9cc3-b669-4ea9-ae13-540623487e88,17658,16885.79,KES,SUCCESS,Card,2025-04-03 10:21:45,253.29,16885.79,2025-04-09 05:21:45,both,False,False,139.0,1.0,2,0.1385336871429081,False
97945ec4-a45b-4986-82bf-9f399f943834,97399,43353.6,KES,SUCCESS,USSD,2025-06-12 02:47:31,10.0,43353.6,2025-06-15 06:47:31,both,False,False,76.0,1.0,4,0.05946066153658003,False
1de1ae42-4a75-4dec-b0e8-ef08e733242c,96750,6629.45,KES,SUCCESS,Card,2025-01-29 21:01:46,99.44,6629.45,2025-02-08 18:01:46,both,False,False,237.0,1.0,2,0.06661570770423209,False
4e40b37e-c743-467c-8875-7f0db03f622a,27010,38298.73,KES,SUCCESS,App,2025-03-07 20:40:44,10.0,76597.46,2025-03-09 23:40:44,both,True,False,51.0,2.0,0,-0.13675838504256888,True
0dc0efe6-b2e7-4d7a-a18a-3c3275ee7e7b,68070,8395.11,KES,SUCCESS,Bank Transfer,2025-03-20 23:01:10,30.0,8395.11,2025-03-21 06:01:10,both,False,False,7.0,1.0,1,0.052013382964512744,False
4d869424-818b-48c1-90c1-c4efa377a5e7,95284,25481.76,KES,SUCCESS,M-Pesa,2025-04-05 18:00:01,254.82,25481.76,2025-04-07 17:00:01,both,False,False,47.0,1.0,3,0.14851897327274471,False
d48aadca-b904-4d68-b560-b7ca0b4528ef,18886,21299.33,KES,SUCCESS,USSD,2025-06-04 01:32:03,10.0,21299.33,2025-06-08 06:32:03,both,False,False,101.0,1.0,4,0.091172149131796,False
e8d4d61a-7a20-47f8-a242-2b9aa3e5bc5f,18061,7554.86,KES,SUCCESS,Bank Transfer,2025-01-13 06:19:39,30.0,7554.86,2025-01-15 20:19:39,both,False,False,62.0,1.0,1,0.08454741739181909,False
6cbddb38-5a46-4a5a-aacd-7b49f1c09945,33116,24295.45,KES,FAILED,M-Pesa,2025-05-27 00:57:19,242.95,16274.43,2025-05-29 03:57:19,both,False,True,51.0,0.6698550551646502,3,0.054380719448077985,False
990a6c67-ecfd-46d7-9ee1-9b6cbac43504,62585,44545.99,KES,SUCCESS,M-Pesa,2025-02-22 17:19:01,445.46,44545.99,2025-02-23 09:19:01,both,False,False,16.0,1.0,3,0.1120824965265077,False
9dda98b7-a227-4e0c-ab5a-6653a45fe631,96474,40767.86,KES,SUCCESS,App,2025-01-02 20:47:49,10.0,40767.86,2025-01-10 13:47:49,both,False,False,185.0,1.0,0,0.027603624209311062,False
7a625995-ba02-4268-b724-e30a5e059cd6,22427,47599.63,KES,FAILED,M-Pesa,2025-03-14 06:09:11,476.0,47599.63,2025-03-20 06:09:11,both,False,True,144.0,1.0,3,0.11732990821381878,False
af5e30b9-87ff-47a7-8915-03e6564b91f3,22010,30898.4,KES,FAILED,App,2025-02-07 04:50:46,10.0,30898.4,2025-02-14 04:50:46,both,False,True,168.0,1.0,0,0.04332533985165332,False
0b9afc64-5d97-4c97-984b-f55a9e8b994e,40057,20608.69,KES,SUCCESS,M-Pesa,2025-05-06 16:02:12,206.09,20608.69,2025-05-08 01:02:12,both,False,False,33.0,1.0,3,0.14394686361472842,False
220d327a-4629-4b60-96e8-707d33ad8f7a,99245,16546.45,KES,SUCCESS,Card,2025-06-17 12:59:18,248.2,16546.45,2025-06-24 19:59:18,both,False,False,175.0,1.0,2,0.1346854273104619,False
b2032d58-bd68-4727-aaab-023572f5aafb,71978,18957.82,KES,SUCCESS,Card,2025-02-10 05:42:17,284.37,18957.82,2025-02-13 19:42:17,both,False,False,86.0,1.0,2,0.1303652417027112,False
d6eed34a-cf43-44b8-92bf-e8fb400169f4,21240,45849.09,KES,SUCCESS,M-Pesa,2025-01-31 05:33:22,458.49,59443.83,2025-02-02 23:33:22,both,True,False,66.0,1.296510574146619,3,0.007482984094089429,False
db29057b-99f8-48f6-aa3e-70e279876452,81701,40496.17,KES,SUCCESS,Bank Transfer,2025-05-22 22:28:01,30.0,40496.17,2025-05-29 05:28:01,both,False,False,151.0,1.0,1,0.09832947661306851,False
e25a08d8-6ec0-4e6b-ad85-acca9d26e869,74960,12745.71,KES,SUCCESS,M-Pesa,2025-02-14 08:39:41,67.89,12745.71,2025-02-17 04:39:41,both,False,False,68.0,1.0,3,0.1486717351316874,False
1d647049-40e9-4423-a0dd-ca4fa377f347,98467,7697.21,KES,SUCCESS,Card,2025-05-19 07:45:02,115.46,7697.21,2025-05-24 21:45:02,both,False,False,134.0,1.0,2,0.12177025519527201,False
ec4fcc18-dfe5-44ea-b1dd-759455fbcdf9,64223,23630.27,KES,SUCCESS,App,2025-02-10 21:17:54,10.0,23630.27,2025-02-19 19:17:54,both,False,False,214.0,1.0,0,0.008977462318574214,False
bd8cce50-412d-4010-bbf1-e4bdeffda90a,39839,49580.87,KES,SUCCESS,M-Pesa,2025-02-27 23:39:17,495.81,49580.87,2025-03-08 12:39:17,both,False,False,205.0,1.0,3,0.08122612275398633,False
5c4d3013-787f-427a-8705-24a1bdffb54d,23739,4892.56,KES,SUCCESS,Card,2025-01-27 15:41:11,73.39,4892.56,2025-01-29 15:41:11,both,False,False,48.0,1.0,2,0.09762981102539459,False
e0c5e63f-8459-43d7-aa13-875d3ffac1d0,69323,23391.82,KES,SUCCESS,M-Pesa,2025-03-30 15:44:41,233.92,23391.82,2025-04-03 19:44:41,both,False,False,100.0,1.0,3,0.16143548713393402,False
d474347a-9367-4209-8241-e4269ff5365c,94407,16239.13,KES,SUCCESS,M-Pesa,2025-06-16 04:13:38,162.39,16239.13,2025-06-20 13:13:38,both,False,False,105.0,1.0,3,0.16128028710876602,False
42d8f469-a400-423d-a54f-bef7811be4e0,43761,47659.9,KES,PENDING,App,2025-02-27 23:14:36,10.0,63993.33,2025-03-07 03:14:36,both,True,False,172.0,1.3427080207889652,0,-0.10284040808568418,True
e9cb51f5-48a1-4d8e-b235-df193a34eedc,68452,7363.91,KES,SUCCESS,Bank Transfer,2025-02-13 03:45:53,30.0,7363.91,2025-02-16 10:45:53,both,False,False,79.0,1.0,1,0.08911040097327155,False
af7d159f-192a-403f-865a-0f83aab77c91,74835,14462.28,KES,FAILED,M-Pesa,2025-03-31 02:58:08,144.62,14462.28,2025-04-02 09:58:08,both,False,True,55.0,1.0,3,0.14280179093010104,False
30c3bc95-57ba-485b-b3e0-e96ad672946b,53729,40865.13,KES,SUCCESS,M-Pesa,2025-01-01 13:53:47,408.65,40865.13,2025-01-11 07:53:47,both,False,False,234.0,1.0,3,0.11856095498925978,False
936c1bb2-6371-4eb8-a47c-e2a93602b9df,54242,39562.39,KES,SUCCESS,M-Pesa,2025-05-15 18:41:17,193.28,39562.39,2025-05-19 12:41:17,both,False,False,90.0,1.0,3,0.15234048703243014,False
765193eb-5649-4b64-9af8-9540ad363a65,60180,36226.34,KES,FAILED,M-Pesa,2025-01-12 21:27:32,362.26,29064.01,2025-01-15 10:27:32,both,False,True,61.0,0.8022894391208165,3,0.07548509015562521,False
e80625ba-5c60-4a90-8d2d-0a91b5a9fc54,74336,19820.93,KES,FAILED,USSD,2025-03-19 19:11:12,10.0,19820.93,2025-03-24 08:11:12,both,False,True,109.0,1.0,4,0.0922267397599773,False
929d5f1c-141b-407f-b5f0-f5e3baf73d5e,69404,2776.56,KES,SUCCESS,M-Pesa,2025-03-01 07:41:34,27.77,3072.64,2025-03-01 23:41:34,both,True,False,16.0,1.1066355490246924,3,0.039240023947208935,False
020c4b33-8e36-4b33-a30b-346cf2c4aa50,99156,7048.88,KES,SUCCESS,Bank Transfer,2025-02-02 13:07:20,30.0,7048.88,2025-02-08 22:07:20,both,False,False,153.0,1.0,1,0.09018146235641278,False
27309b07-e3ed-406d-9079-57a3a7d392f4,89619,27619.82,KES,SUCCESS,Card,2025-04-04 11:42:11,414.3,27619.82,2025-04-10 06:42:11,both,False,False,139.0,1.0,2,0.13874116517998175,False
4518303f-4258-43de-8f1a-e1d3526157da,63871,25531.86,KES,SUCCESS,Card,2025-06-04 10:38:30,382.98,25531.86,2025-06-09 09:38:30,both,False,False,119.0,1.0,2,0.1371963350501404,False
b45bc573-7d03-4ca1-8026-e7bb35a169ee,43976,47049.01,KES,FAILED,Card,2025-04-25 14:07:42,705.74,47049.01,2025-04-28 21:07:42,both,False,True,79.0,1.0,2,0.09004337503727122,False
052423dc-cc5b-4335-8821-abafe9f0b703,22839,17477.75,KES,SUCCESS,Bank Transfer,2025-02-21 19:06:52,30.0,17477.75,2025-02-26 07:06:52,both,False,False,108.0,1.0,1,0.1096720076374555,False
4e30a563-4e1a-4bab-894c-d3cb5da0bb14,54211,43120.75,KES,FAILED,USSD,2025-02-20 15:18:05,10.0,43120.75,2025-02-21 18:18:05,both,False,True,27.0,1.0,4,0.05294618518448224,False
7d4ac997-dafc-4d18-a1ca-d2d52ddeafbe,22076,21063.25,KES,SUCCESS,M-Pesa,2025-03-15 20:12:20,210.63,21063.25,2025-03-18 08:12:20,both,False,False,60.0,1.0,3,0.1511445963202287,False
b0693893-ec3e-44e2-a08b-7aa4b352d1cf,72891,36574.27,KES,SUCCESS,M-Pesa,2025-05-23 14:42:05,365.74,36574.27,2025-05-31 21:42:05,both,False,False,199.0,1.0,3,0.14954926765491766,False
5c85925b-ed7a-4fbb-be41-e721e50d0e80,71700,1433.44,KES,SUCCESS,Card,2025-05-22 08:38:51,21.5,1433.44,2025-05-30 00:38:51,both,False,False,184.0,1.0,2,0.06026478632275245,False
921f5f5a-a3f6-4a7a-a12a-2af4288e0747,21940,15791.51,KES,SUCCESS,M-Pesa,2025-03-24 22:45:31,104.59,15791.51,2025-03-30 11:45:31,both,False,False,133.0,1.0,3,0.15996390304808855,False
17c46283-da6b-461e-82a7-fd0864f27b66,49528,11913.06,KES,SUCCESS,M-Pesa,2025-06-11 04:50:41,119.13,11913.06,2025-06-20 18:50:41,both,False,False,230.0,1.0,3,0.11792669708921616,False
c9f9ba94-f161-4440-b6bc-18fe24a49da7,90957,45531.95,KES,SUCCESS,Bank Transfer,2025-02-12 00:32:20,30.0,45531.95,2025-02-15 21:32:20,both,False,False,93.0,1.0,1,0.07799328835178848,False
669fb0ae-469f-4735-b69d-92cbfd7f1f84,94309,8451.83,KES,FAILED,Card,2025-05-13 03:22:12,126.78,4341.58,2025-05-19 00:22:12,both,False,True,141.0,0.5136852019030198,2,0.0037306011550379825,False
f77202a2-6e57-4ee7-882b-e6f0716a314d,97965,33193.38,KES,SUCCESS,M-Pesa,2025-04-04 10:40:02,331.93,33193.38,2025-04-08 07:40:02,both,False,False,93.0,1.0,3,0.15518922095277493,False
7c981156-d510-4fc6-8cdc-d2f7c67340d3,71699,31647.13,KES,SUCCESS,M-Pesa,2025-05-16 10:36:47,316.47,31647.13,2025-05-19 01:36:47,both,False,False,63.0,1.0,3,0.14618469515783938,False
d256108d-90f1-4a40-a8ab-1bb54a0317c4,15958,33579.42,KES,SUCCESS,Card,2025-06-26 14:29:23,503.69,33579.42,2025-06-30 13:29:23,both,False,False,95.0,1.0,2,0.12785141164104058,False
531aca6c-9284-47a4-bbb4-7a518af39ae0,48107,39853.33,KES,SUCCESS,M-Pesa,2025-01-17 05:07:20,398.53,39853.33,2025-01-17 22:07:20,both,False,False,17.0,1.0,3,0.1194511587506153,False
84db1b1c-2527-4f1b-9b71-0ce24e51d955,17346,7356.68,KES,SUCCESS,M-Pesa,2025-01-31 18:01:15,73.57,7356.68,2025-02-10 10:01:15,both,False,False,232.0,1.0,3,0.10057295161078705,False
0979eea2-9b82-45c3-803b-e7a7dc8e6533,67745,13896.48,KES,SUCCESS,App,2025-01-21 22:26:07,10.0,13896.48,2025-01-29 05:26:07,both,False,False,175.0,1.0,0,0.02989057100737791,False
751b46be-c172-4203-a677-c616b7cd5121,74572,15452.93,KES,SUCCESS,Card,2025-01-08 19:33:28,231.79,15452.93,2025-01-17 04:33:28,both,False,False,201.0,1.0,2,0.11825262387255803,False
eb742670-c05b-4b9a-8980-cb8d52e84dab,53339,48613.08,KES,SUCCESS,Card,2025-06-09 05:59:53,729.2,48613.08,2025-06-12 13:59:53,both,False,False,80.0,1.0,2,0.08019960224103706,False
c04ad18a-9fb0-466d-bb21-57d989cfff80,37179,13732.18,KES,SUCCESS,M-Pesa,2025-01-23 13:01:37,137.32,13732.18,2025-01-26 20:01:37,both,False,False,79.0,1.0,3,0.15122586764020257,False
94a9a4aa-7bcf-45bf-9cd4-6393e93dbf4c,23663,30123.33,KES,SUCCESS,M-Pesa,2025-06-20 23:54:28,301.23,30123.33,2025-06-28 14:54:28,both,False,False,183.0,1.0,3,0.1555161104752414,False
c240e4a9-9825-4c8d-b6f5-69cbbd297f3a,21988,2607.12,KES,SUCCESS,M-Pesa,2025-06-09 06:29:32,26.07,2607.12,2025-06-11 12:29:32,both,False,False,54.0,1.0,3,0.11208519888711743,False
843d5f54-59c1-4600-a884-4385870f3f95,29091,37016.35,KES,SUCCESS,M-Pesa,2025-03-14 07:16:11,370.16,37016.35,2025-03-21 07:16:11,both,False,False,168.0,1.0,3,0.15090569712473723,False
051097e1-b001-4f58-8586-2065677359de,61187,19661.34,KES,SUCCESS,M-Pesa,2025-06-26 02:40:48,196.61,19661.34,2025-06-26 21:40:48,both,False,False,19.0,1.0,3,0.13463980901575062,False
931ce640-b8e7-46ad-870e-883478a9d740,20690,28766.98,KES,SUCCESS,Bank Transfer,2025-03-23 00:40:35,30.0,28766.98,2025-03-28 02:40:35,both,False,False,122.0,1.0,1,0.11421120459672601,False
049be302-3ca2-40c9-a4ef-fd6c4e933294,17087,946.18,KES,SUCCESS,M-Pesa,2025-05-14 19:28:50,9.46,946.18,2025-05-15 19:28:50,both,False,False,24.0,1.0,3,0.07492534703097997,False
98367235-1147-4ea2-85c9-cc7d731c160e,56459,11906.8,KES,FAILED,M-Pesa,2025-04-22 01:24:16,119.07,11906.8,2025-04-27 07:24:16,both,False,True,126.0,1.0,3,0.15425742703184353,False
6e24a607-35f6-4398-86f8-c816a6e9d1c2,47026,45330.36,KES,SUCCESS,USSD,2025-04-11 11:59:22,10.0,45330.36,2025-04-11 15:59:22,both,False,False,4.0,1.0,4,0.01848646897376094,False
02839105-a544-4799-b091-11b8808787b0,17378,44127.82,KES,SUCCESS,M-Pesa,2025-06-10 04:11:58,441.28,44127.82,2025-06-17 22:11:58,both,False,False,186.0,1.0,3,0.135156417382156,False
d094dd11-dd1f-413f-885f-a12e99c7d4e3,96296,32558.39,KES,SUCCESS,M-Pesa,2025-04-24 02:06:09,325.58,32558.39,2025-04-24 15:06:09,both,False,False,13.0,1.0,3,0.12065637026104908,False
a1af30f2-f0c9-44fd-bdee-26552cfeaee2,99150,46874.59,KES,SUCCESS,M-Pesa,2025-04-26 02:25:46,468.75,46874.59,2025-05-03 12:25:46,both,False,False,178.0,1.0,3,0.11953296986753936,False
decbf026-6be2-4bb8-b7b0-eb5a616e9add,53441,33454.8,KES,SUCCESS,USSD,2025-02-18 17:08:15,10.0,33454.8,2025-02-22 00:08:15,both,False,False,79.0,1.0,4,0.07469995959433634,False
d33f60f9-23e7-40da-8128-3512060783ff,57960,5911.93,KES,SUCCESS,Bank Transfer,2025-03-06 09:31:00,30.0,5911.93,2025-03-14 03:31:00,both,False,False,186.0,1.0,1,0.07775178070222932,False
5b9f10cd-a37d-4f71-9cbb-cd3dca77cb06,30368,45825.81,KES,SUCCESS,M-Pesa,2025-06-03 04:45:27,458.26,45825.81,2025-06-10 03:45:27,both,False,False,167.0,1.0,3,0.1268996715347837,False
583f080c-58dd-4728-85dc-a9b1fa5669d6,45352,6525.12,KES,SUCCESS,M-Pesa,2025-04-26 02:55:59,65.25,6525.12,2025-05-01 01:55:59,both,False,False,119.0,1.0,3,0.1404548001230138,False
0f93c802-4c1d-47f4-b35a-ca6751d538c8,75911,13969.17,KES,SUCCESS,M-Pesa,2025-02-13 13:29:41,139.69,13969.17,2025-02-21 14:29:41,both,False,False,193.0,1.0,3,0.13929107166166443,False
09fd8007-8d05-4dad-9c4d-04ddef2b11ec,64839,48944.37,KES,SUCCESS,Bank Transfer,2025-05-10 15:17:11,30.0,48944.37,2025-05-13 03:17:11,both,False,False,60.0,1.0,1,0.033223326758802796,False
043b71be-3d38-42f3-b6c9-88a8c82db5c4,95408,7686.81,KES,SUCCESS,Bank Transfer,2025-01-21 00:50:09,30.0,7686.81,2025-01-30 08:50:09,both,False,False,224.0,1.0,1,0.0589355883778232,False
24458102-b0ab-4f72-9006-14d542d6d335,85148,29896.52,KES,SUCCESS,M-Pesa,2025-03-25 19:44:45,298.97,29896.52,2025-04-01 14:44:45,both,False,False,163.0,1.0,3,0.15603444781718334,False
7a369fb3-52e8-4ec4-8961-d1a01ef95621,34208,23176.88,KES,PENDING,M-Pesa,2025-02-26 00:51:07,231.77,23176.88,2025-03-05 22:51:07,both,False,False,190.0,1.0,3,0.15421359210028973,False
8218adb3-25cd-4bf9-a6ef-48242bc8a404,23390,33596.94,KES,FAILED,Bank Transfer,2025-01-11 16:49:21,30.0,28321.76,2025-01-18 08:49:21,both,False,True,160.0,0.8429862957757461,1,0.05349563808510971,False
860e11c3-2bac-40e6-806f-b51fa36fb963,17845,9952.92,KES,SUCCESS,Bank Transfer,2025-05-04 08:15:14,30.0,9952.92,2025-05-13 05:15:14,both,False,False,213.0,1.0,1,0.07483662698433152,False
65caa281-7df1-47b7-80fb-2538fc9cf766,10836,9435.11,KES,SUCCESS,M-Pesa,2025-05-31 21:22:14,94.35,10463.93,2025-06-03 12:22:14,both,True,False,63.0,1.1090416539923753,3,0.10416739624492632,False
81d89668-40f5-40b6-91ee-f940e2b4dfad,55983,1054.9,KES,SUCCESS,USSD,2025-01-16 18:24:30,10.0,1054.9,2025-01-23 04:24:30,both,False,False,154.0,1.0,4,0.01491833567619516,False
eae9b04b-98f2-4db7-96b9-a15896579fe9,26333,5478.35,KES,FAILED,M-Pesa,2025-05-31 09:07:38,54.78,5478.35,2025-06-08 21:07:38,both,False,True,204.0,1.0,3,0.11484321663209812,False
de19f401-8cdc-4f4d-aaab-8e3ffbe68ee9,95543,38314.48,KES,SUCCESS,M-Pesa,2025-05-02 08:49:17,383.14,38314.48,2025-05-09 23:49:17,both,False,False,183.0,1.0,3,0.14968351734439783,False
8175871d-2196-456e-9acb-765e9c4aba2a,76482,48951.94,KES,SUCCESS,M-Pesa,2025-04-13 06:32:57,489.52,48951.94,2025-04-18 09:32:57,both,False,False,123.0,1.0,3,0.10521519236424337,False
ba614f96-19ac-4352-9a2a-248a6afd06cc,63886,49368.9,KES,FAILED,Card,2025-06-22 09:12:12,740.53,49368.9,2025-07-01 20:12:12,both,False,True,227.0,1.0,2,0.039903023728389164,False
87f6b5ac-816c-4284-9b00-56635cbc2b41,59373,8912.43,KES,SUCCESS,App,2025-02-10 06:39:40,10.0,8912.43,2025-02-15 14:39:40,both,False,False,128.0,1.0,0,0.04014383158638357,False
d326a886-76bb-47c6-a2a7-e215518c7e84,37393,48158.05,KES,SUCCESS,Card,2025-06-07 20:48:47,722.37,48158.05,2025-06-13 16:48:47,both,False,False,140.0,1.0,2,0.08658489835854288,False
1790e1f7-f2f0-42f6-b347-288b6fa1bac1,74783,5487.15,KES,SUCCESS,M-Pesa,2025-06-29 21:30:40,54.87,5487.15,2025-07-06 13:30:40,both,False,False,160.0,1.0,3,0.13064416986287086,False
269ba36a-62e0-44ca-81a5-f83f48601809,19241,25417.93,KES,FAILED,App,2025-02-09 19:17:56,10.0,25417.93,2025-02-14 23:17:56,both,False,True,124.0,1.0,0,0.04834623636920454,False
a72db99f-e93f-45b1-9d29-95fa5b2c5249,17267,7989.92,KES,SUCCESS,M-Pesa,2025-03-07 18:04:04,79.9,7989.92,2025-03-15 04:04:04,both,False,False,178.0,1.0,3,0.14256697096789855,False
33521569-a747-43b2-961d-6e1f442dd43e,91026,45628.2,KES,SUCCESS,M-Pesa,2025-01-26 00:08:49,456.28,45628.2,2025-02-04 07:08:49,both,False,False,223.0,1.0,3,0.10877685129633435,False
c8bfe9d1-a9ae-4ccf-bb99-1d3213b51f34,73102,25794.23,KES,SUCCESS,App,2025-04-26 01:10:51,10.0,25794.23,2025-05-01 16:10:51,both,False,False,135.0,1.0,0,0.04904461568318619,False
b4c1ddcd-1e83-40f7-82b7-178429642672,47554,17181.15,KES,SUCCESS,M-Pesa,2025-02-08 07:00:26,171.81,17181.15,2025-02-10 18:00:26,both,False,False,59.0,1.0,3,0.15310400499540594,False
57e0c89d-e783-444d-9b09-337d68885c79,25521,5503.89,KES,FAILED,Card,2025-04-22 04:07:51,82.56,5503.89,2025-04-30 02:07:51,both,False,True,190.0,1.0,2,0.10451782979355473,False
33395afc-16fc-4892-b3a9-101db3e787f9,60700,48113.15,KES,PENDING,Bank Transfer,2025-06-18 00:33:37,30.0,48113.15,2025-06-19 09:33:37,both,False,False,33.0,1.0,1,0.03976491409204319,False
2231133d-9f4a-4536-963d-d996a5aa7cef,34878,30296.27,KES,SUCCESS,M-Pesa,2025-02-10 18:54:55,302.96,30296.27,2025-02-18 15:54:55,both,False,False,189.0,1.0,3,0.1515444989361473,False
01622924-e6b6-4b5d-94cf-9416c5c4f29d,27079,41136.48,KES,SUCCESS,M-Pesa,2025-04-11 21:30:46,411.36,41136.48,2025-04-12 23:30:46,both,False,False,26.0,1.0,3,0.1249346220879547,False
57aff1ab-6610-48b7-856f-8c96e68affb7,76653,37655.7,KES,SUCCESS,M-Pesa,2025-05-20 09:16:41,376.56,37655.7,2025-05-25 07:16:41,both,False,False,118.0,1.0,3,0.15358452329709882,False
bc432f65-c522-4aba-b9fc-d294d3d348e1,75383,6683.84,KES,SUCCESS,M-Pesa,2025-03-22 05:14:01,66.84,6683.84,2025-03-23 04:14:01,both,False,False,23.0,1.0,3,0.12186149435384253,False
