transaction_id,customer_id,refund_amount,refund_reason,refund_timestamp
ad5a46d7-ee94-43fc-b6e2-9f8514e7cb44,31277,16447.03,Operational,2025-01-20 22:54:38
dd3fe684-b130-4dd5-be3d-65733e5db18c,44852,12146.28,Operational,2025-03-09 09:14:41
cba218b1-1d88-4160-b107-99164e51c55f,64035,11803.84,Operational,2025-02-20 16:27:18
50948256-9f87-4a3b-9f81-fcc4986e3a91,13840,30546.88,Operational,2025-03-22 23:50:57
de39c3fb-5820-4c46-bfe3-b2cfcff30a3e,98561,42517.62,Operational,2025-04-11 14:42:42
a7c96cdc-fcd6-46b7-a9d2-414a076ae1b4,66029,48832.05,Operational,2025-01-18 12:44:52
67c4369e-6f7b-4104-86e6-28253ae974e9,90650,2290.44,Operational,2025-02-18 19:04:00
f80e38b7-fae2-4b2c-9569-097397411fb6,68824,7153.94,Operational,2025-06-12 18:24:52
3c29c819-f980-44bd-a9fe-697c7613ba25,64790,27459.03,Operational,2025-06-03 02:38:19
2dafbb37-5b40-486a-a1d9-54947bb1d1a7,32810,10319.69,Operational,2025-04-30 03:46:21
cb94c920-a841-41cc-9766-d7191666aecb,48575,45896.48,Operational,2025-01-20 22:26:21
fee4b352-fd79-4073-8176-7c3b4ea58100,25270,22122.83,Operational,2025-06-15 12:54:32
36ef1807-7201-46b2-9cd7-40d8ae780d11,45595,27063.53,Operational,2025-06-22 03:28:50
fb8fee0d-dd77-44df-b48e-11ae46ff6a60,16768,11396.62,Operational,2025-06-30 08:14:11
575aeace-0a5c-478e-980a-aebfa38121bd,56939,27022.05,Operational,2025-04-30 15:33:42
de707bcb-9486-4d6e-a0fc-3d1a9f8d0452,64318,2193.59,Operational,2025-02-14 09:23:59
fd756cda-ea90-419c-8446-591c5e6c9c06,78079,14521.68,Operational,2025-01-31 23:20:33
51cde6e2-a3c4-4093-8000-e18a685b6d71,65386,48786.52,Operational,2025-02-08 12:26:45
9c906c7b-b7ee-40ba-9dd7-33643cd2406c,79350,48175.05,Operational,2025-05-09 21:50:20
ec742b13-bcdc-4f2d-a649-28cad8c1fa8f,64266,44265.52,Operational,2025-03-03 19:07:56
583cb376-6e42-4287-b78c-4816fcc67a0d,49557,333.35,Operational,2025-02-17 02:20:21
94188b26-a8b2-4141-8223-86839679319e,92130,18427.72,Operational,2025-02-05 18:15:37
05cfd972-c263-4310-90d2-8c678425eeb4,59337,18993.16,Operational,2025-05-27 00:17:55
9b412ee3-ac82-4846-a9bf-815cb2ef32b3,37828,43906.9,Operational,2025-03-03 15:18:23
843d5f54-59c1-4600-a884-4385870f3f95,29091,37016.35,Operational,2025-03-21 07:16:11
63cfff1d-e36d-4c85-9c7a-5888ae8c11a5,13638,9904.88,Operational,2025-05-31 08:07:42
7ce4396a-c7d7-4768-90e3-b5692e980a60,15546,31862.5,Operational,2025-01-11 17:29:49
ae34e1ef-6413-43a3-a84d-97c3f56d9856,13563,9985.28,Operational,2025-03-20 07:04:04
28a2ad75-1806-4c01-81f7-babec5499945,67167,22033.61,Operational,2025-03-12 05:21:53
6af94e9b-7af3-4cd1-9a67-a0fe11b60d84,78844,2607.39,Operational,2025-04-25 17:33:35
32050a7c-455f-4475-b55c-4f2dcec8ec88,60923,30087.75,Operational,2025-05-03 13:44:27
313af3d3-41f8-4597-8327-bad75137c97f,37287,14606.25,Operational,2025-03-18 13:28:01
5a8bf8ba-4e7d-48b0-b9b0-572be32631b8,64395,23279.2,Operational,2025-02-15 14:49:16
5f061921-b938-4cc2-941b-b182e6ecb5b3,44533,24532.6,Operational,2025-04-12 04:46:20
c3606055-2329-45c0-acc4-5b5d342234ff,15555,47984.83,Operational,2025-03-30 13:37:05
0dc0efe6-b2e7-4d7a-a18a-3c3275ee7e7b,68070,8395.11,Operational,2025-03-21 06:01:10
54575a50-4287-47a8-ba4e-24ec271c84b4,71300,42016.81,Operational,2025-02-02 19:03:37
6059536a-8fba-41f5-9f43-774c2985607b,14069,6778.01,Operational,2025-02-09 20:53:53
ee17c9ea-3dbb-48af-b799-59a594aab09d,90598,38745.82,Operational,2025-05-01 14:30:18
bd016ae1-b7ad-4035-baf7-f07b113a7e4b,57670,31042.08,Operational,2025-04-25 01:09:12
652c3b1f-649e-464b-8763-80267002c887,96845,47927.53,Operational,2025-01-27 23:26:08
bd8cce50-412d-4010-bbf1-e4bdeffda90a,39839,49580.87,Operational,2025-03-08 12:39:17
068e53c2-956d-461a-afd1-13f1638d9b73,25442,1770.81,Operational,2025-04-17 20:23:35
0e95c962-0b8e-44b9-9c39-28f57fac1d89,84420,18344.93,Operational,2025-02-09 20:56:12
a1eba4bb-189a-4dda-bb84-80ee3d597dc7,62944,38086.0,Operational,2025-05-25 18:47:14
ca9c5edf-fff3-456e-afac-4f873d43d35b,35486,5047.78,Operational,2025-06-01 17:47:39
9537c82d-7591-43a3-9cb2-6163cb403b76,88021,42353.59,Operational,2025-01-31 07:04:33
fda04fbe-3f9b-4807-9415-ed9271c73c06,87213,615.09,Operational,2025-02-02 12:50:52
1e03a2b1-1578-4e7c-999b-0aa56434c233,43566,17938.17,Operational,2025-04-17 14:19:53
61554cdd-2647-4aa8-9371-e35053c1b8a1,92187,33358.21,Operational,2025-06-01 01:57:37
6dde7ea7-4355-4dc6-996d-ab2163c03aa6,91385,37765.28,Operational,2025-07-02 12:48:47
814ee5b8-d197-4f09-87eb-8dd0cd787084,99752,1739.12,Operational,2025-03-23 21:14:35
126fc97f-d784-4de4-8625-a1d886f93f74,65444,40492.13,Operational,2025-05-14 21:35:03
bd94909a-79fd-4483-bcf0-7ebf6727b351,37497,9610.54,Operational,2025-01-11 13:10:12
0671f9d5-afca-4071-b107-b2b2b55cf6a8,90606,12810.23,Operational,2025-05-12 04:40:24
56ee6727-f549-4e6c-bd0b-b36d77cdd756,20057,43502.98,Operational,2025-03-09 02:23:32
6483723c-8a2f-4e3e-a29d-6dc1cd73ada5,60077,11434.76,Operational,2025-03-13 01:13:31
c757ffc4-8b16-4cc5-acc0-8d8733b2675a,65699,60177.09,Operational,2025-01-18 23:43:01
67fc3164-239b-4898-8560-767b17bd4af1,33398,32061.37,Operational,2025-07-01 17:13:49
10d3d927-ae2b-431a-9ddd-90bcad09f2e6,18223,21828.46,Operational,2025-04-16 22:42:58
48fa8106-5ca8-40a4-9001-2db7038a0299,92825,20598.23,Operational,2025-05-24 01:36:29
83f331f5-478b-4204-b7e4-31d0a2ce8a64,76678,39934.54,Operational,2025-03-07 18:11:12
244956e8-a720-4012-ab3f-3efa10cbf3c1,70668,32460.2,Operational,2025-03-02 19:13:44
5b9f10cd-a37d-4f71-9cbb-cd3dca77cb06,30368,45825.81,Operational,2025-06-10 03:45:27
04ca1f17-d19a-4fb7-ae89-098589f17d3b,21944,7269.18,Operational,2025-06-18 14:19:01
ce52bbb0-f85d-4e4f-9dcd-272a5bbb1b4c,26787,19645.3,Operational,2025-05-16 23:42:12
1d5f74ac-6771-4246-a44f-5464e6a12421,24840,17292.0,Operational,2025-02-17 17:24:03
b36694fc-1a96-4509-aba4-7dcc206b96d6,83006,30803.91,Operational,2025-02-08 13:31:30
a34ab3ba-57ed-4a7b-aafb-98e97dcf7172,66855,18913.95,Operational,2025-06-15 18:20:57
5c4d3013-787f-427a-8705-24a1bdffb54d,23739,4892.56,Operational,2025-01-29 15:41:11
ff8316ff-da47-4d46-a30f-38ad5bd114fa,38421,40885.94,Operational,2025-03-22 06:17:57
93be8bc9-0036-425d-b990-6b391ff5a90e,44832,36737.35,Operational,2025-06-09 22:42:45
05c781a1-c267-4d26-bcdf-61f75b414bd6,67616,29019.72,Operational,2025-02-04 16:38:31
7caf0af9-b6de-4be0-9a19-db94ff20b37a,76588,16401.38,Operational,2025-03-31 11:46:56
a2569946-4dbb-4806-95d7-6ecb67053d06,57924,37823.53,Operational,2025-05-27 04:23:59
10abb0b0-0e4c-4d8e-bb48-995f493f1bfc,15375,4307.89,Operational,2025-03-10 14:33:58
3791e751-7fa4-41bb-a1c0-3e1e3dfb3e41,63295,17587.5,Operational,2025-03-23 03:59:31
7f153734-53c2-4c26-a5e2-cb8c8b200514,22538,40622.14,Operational,2025-05-07 02:20:16
23941d2e-931d-4821-a4df-2c08f5477ccf,34255,41105.54,Operational,2025-02-21 01:55:29
e90f9ce4-7285-4be5-8784-fa1f36eb8115,60650,46784.36,Operational,2025-03-29 20:48:50
08923e99-e4d1-4e00-9b60-d7ad3fc9cc0c,89312,506.63,Operational,2025-01-14 14:19:00
6a845a2c-8e94-42b2-9e45-ea276bec7f9c,61995,28090.4,Operational,2025-04-06 19:34:20
15d61091-54ec-4227-941b-e8b8c307b46d,99499,24563.71,Operational,2025-04-15 12:45:09
3b8cc0c3-77a4-4741-86cc-489716cbbf41,69336,23013.35,Operational,2025-05-03 19:08:02
0d684657-857d-43f8-8446-43b0d3ebcc90,65996,19914.8,Operational,2025-06-07 19:55:54
d9f12fc8-8dbd-4a77-a9e9-0cc72ef2d402,88464,57220.54,Operational,2025-02-23 03:02:41
0f4b59b0-5fe8-4b26-bcec-6ec2041127ec,48286,16671.89,Operational,2025-02-28 20:14:25
68201268-fcae-406d-b5ac-e01b35bb5be2,80501,23861.69,Operational,2025-05-27 13:09:11
d78a978d-5040-4a8c-94a2-a9f1caf7c9c6,39841,3848.53,Operational,2025-04-26 16:27:02
cb3146df-c159-4507-aed7-1d2bd6a4fa5b,85932,13042.88,Operational,2025-04-18 08:50:57
42af88a8-5c1b-4b00-b8a5-ea1577b6b355,52759,12524.47,Operational,2025-05-09 07:13:15
ec383897-b342-4a36-a1e9-d6e4db6c67c5,36258,17230.88,Operational,2025-06-05 10:17:54
1dc5dddf-ca0a-413c-94bf-f2855edbf4d5,93791,785.46,Operational,2025-05-30 21:30:57
18ee6296-2ae4-452f-aedd-e75e9fb368ee,64846,22366.77,Operational,2025-04-06 13:11:52
52aea76d-f449-450a-805f-a2933ab014ad,36190,47182.64,Operational,2025-04-10 09:49:53
11f0a931-1109-4359-85f5-8accfaf09e0b,87323,11755.84,Operational,2025-01-24 14:55:37
ed7a35dc-b003-4468-9979-8464d024f39b,99998,19970.45,Operational,2025-01-27 20:50:56
5ddd7e1b-2551-40b0-8b47-8258d0b8aa13,92277,2986.86,Operational,2025-06-06 21:43:16
02839105-a544-4799-b091-11b8808787b0,17378,44127.82,Operational,2025-06-17 22:11:58
36f30750-f8b8-4e45-885c-9b414891b13a,87219,36300.01,Operational,2025-01-16 01:31:43
051097e1-b001-4f58-8586-2065677359de,61187,19661.34,Operational,2025-06-26 21:40:48
3b978bec-5bc0-4180-98ba-5b3cd5278298,45387,15305.87,Operational,2025-01-09 02:43:52
5bfabb2d-a9b9-4eae-bf6f-b654d33d09ce,36425,5814.38,Operational,2025-01-28 15:29:50
af7d159f-192a-403f-865a-0f83aab77c91,74835,14462.28,Operational,2025-04-02 09:58:08
de063a26-aeac-412a-baa5-ec9ab28b8ccc,56327,11047.81,Operational,2025-02-01 11:14:03
404b9ed6-8306-4886-bea0-730958487e04,30447,16638.36,Operational,2025-01-15 14:25:55
a3ff3c20-5c24-4b7c-882a-df7591cf9c3e,82241,47751.31,Operational,2025-04-04 11:11:02
a5dc7582-50c7-4dde-b8c9-b8de6f09f9b0,56787,10475.54,Operational,2025-02-15 11:24:53
b284661c-e94c-4924-934b-c60f67dc69dd,73293,8651.47,Operational,2025-06-18 20:10:05
eae9b04b-98f2-4db7-96b9-a15896579fe9,26333,5478.35,Operational,2025-06-08 21:07:38
bd942bb7-439d-46c8-a936-3689c15b6068,44075,44255.53,Operational,2025-07-01 01:01:45
d5671bf0-b80e-4352-b5b7-8993cc818972,85022,1579.44,Operational,2025-03-29 01:44:26
8f2a1ebf-1fab-4ff2-bd4c-5d12669bebad,55397,3354.95,Operational,2025-02-28 10:10:32
765193eb-5649-4b64-9af8-9540ad363a65,60180,29064.01,Operational,2025-01-15 10:27:32
c240e4a9-9825-4c8d-b6f5-69cbbd297f3a,21988,2607.12,Operational,2025-06-11 12:29:32
faae371c-8332-4842-a103-35bf33545d0f,63980,8305.54,Operational,2025-04-18 09:04:29
a55c2fb3-55cb-46cd-83c0-c4b2e31df4d9,88132,21391.22,Operational,2025-06-12 21:18:56
7256ec3d-9ae5-41fe-94d4-ff547e416fbf,90981,26428.02,Operational,2025-05-06 01:40:32
e573b852-dae8-4fea-bb79-2823903cd958,51594,25594.8,Operational,2025-04-18 17:26:07
4e77de16-fa76-414c-934a-7fc0b5f75b91,24312,2336.34,Operational,2025-01-26 07:44:16
052423dc-cc5b-4335-8821-abafe9f0b703,22839,17477.75,Operational,2025-02-26 07:06:52
c56b54a7-d7ab-4644-88f7-e2fd7a317f4d,85688,38054.44,Operational,2025-05-28 14:55:42
acd9d2cd-c7e8-4505-944b-d5f91d1cc456,65748,3794.14,Operational,2025-01-12 09:01:47
5cfdaaf6-f4ec-4cc7-86a8-13f69d3f3c74,97978,49543.11,Operational,2025-03-09 12:00:24
7a369fb3-52e8-4ec4-8961-d1a01ef95621,34208,23176.88,Operational,2025-03-05 22:51:07
6e1228e6-b4e4-40b0-8c4b-7fa88bf44a78,82518,29985.14,Operational,2025-06-28 07:37:01
a75149d8-76c1-4857-a5b9-19468e9ade15,73395,1490.77,Operational,2025-06-20 20:06:24
38774fa7-d0a7-417a-9fbc-a4175dd843eb,90375,44404.07,Operational,2025-05-08 06:24:53
56474f13-54d8-42b1-a18a-5b36ddde5203,25698,56510.65,Operational,2025-06-21 21:38:48
b7d5928a-d042-4043-8dd7-58fd0f29d99b,80764,36623.02,Operational,2025-06-16 06:15:41
f350d6c4-41a4-4e8a-9721-aaa5ae47efc6,41679,45326.54,Operational,2025-06-28 08:50:58
19b40517-6ad1-42d9-bf61-43be8d19b6a2,29930,8368.95,Operational,2025-02-01 12:18:02
dbe681e3-fdec-4f5b-adcb-06b69e15bf4e,11009,47884.6,Operational,2025-04-01 06:24:30
4b11f7e8-211c-44d2-9b37-84f5fcc7f933,36721,26778.04,Operational,2025-05-22 21:57:04
e3fcd994-f6e9-421d-a8a5-f3a59fc9e8b4,48570,39599.09,Operational,2025-06-03 21:38:50
a7da6cb4-e817-47d8-801b-cc8273644a7a,70059,34511.47,Operational,2025-06-13 11:30:53
23ca1d8a-d915-467e-b7bc-aa67db4388fb,67423,21058.16,Operational,2025-04-19 00:45:51
cf8bc6ef-624e-4c82-ab3d-09e215145c21,71400,47121.39,Operational,2025-04-29 15:39:25
e289eea1-f5bf-41fa-9a33-9b71341bef5f,28783,6848.71,Operational,2025-03-18 18:00:13
f7e8f78f-9083-4b50-bff5-34c475107b45,50597,16222.37,Operational,2025-02-25 00:46:41
165c392d-fb3e-4bec-b48b-a0e934bb4df3,63046,37008.63,Operational,2025-04-21 19:41:19
de6226ab-2387-4d7b-92f6-6082df05ba70,22658,28320.09,Operational,2025-07-08 04:22:53
375c8f6d-ea9c-4992-939b-ef855b11cc05,38179,31703.86,Operational,2025-01-22 22:49:27
48da1b47-bd50-4913-81b0-9782e09dc175,36475,15737.34,Operational,2025-03-21 08:32:43
92420808-f042-4a3f-a88b-36b9ab8c8a03,90748,49175.61,Operational,2025-06-13 04:50:42
6cf3d247-98e9-4301-8847-8e5e3bdf5d47,69602,28047.92,Operational,2025-03-24 18:37:40
e56061b4-181b-49da-84c1-8cfd889f1772,52722,17397.02,Operational,2025-05-18 13:49:28
cb036d0d-e05c-4247-979d-89ffca541e73,82013,41657.29,Operational,2025-02-08 21:27:54
8d0edbf3-ddfd-41cd-b5e4-f2c7eaec4ccb,88163,24561.64,Operational,2025-03-03 05:18:27
c08de591-46e6-4fcd-a501-0cc66d648e78,81483,33066.48,Operational,2025-02-14 07:52:05
d28d7f60-12b1-4054-8dd2-c2ff0c905575,21378,46399.61,Operational,2025-03-23 16:01:20
93a1103f-65fe-4c84-b565-7b6a1d7dba8e,62916,36465.23,Operational,2025-06-13 06:21:55
3716e7a4-a020-447d-aa8d-fa4bb93880fe,31845,31034.1,Operational,2025-06-12 03:35:53
e2100420-85b1-4cf7-8436-a9af06a829a0,73670,36716.15,Operational,2025-04-13 18:11:12
427c176f-2b31-4521-b264-342d23034e36,40995,33941.93,Operational,2025-05-05 04:47:05
c1055750-c603-4009-9499-b4f0d6cf854f,43894,38662.33,Operational,2025-05-02 13:30:05
11b706d5-a180-4465-83f8-596fa7417f0c,45465,285.96,Operational,2025-03-16 00:18:08
04feac52-15f5-483e-8dba-268d460304e6,45416,22121.87,Operational,2025-05-10 05:23:01
80aa57be-1e6c-431c-b0bf-cb426fc6617c,52494,46514.09,Operational,2025-05-08 23:30:24
2b43311f-63d6-415e-a915-cb5cf6b000c7,24586,5483.13,Operational,2025-04-08 01:31:34
9d689c38-ecbe-493e-82c0-a4453a231f60,18381,184.51,Operational,2025-03-31 22:09:55
15b58c7e-509b-4a63-8e51-5072c60f288c,91848,36547.33,Operational,2025-04-11 19:17:05
0b93aed8-b4a5-441f-b258-4167550521bc,32283,42809.09,Operational,2025-05-30 12:47:08
a06e82fc-927d-4eaa-bf2b-d61d393f1545,26841,38738.83,Operational,2025-06-18 01:41:05
fe4095fa-2748-4351-b1c2-8b30b4bed5de,96146,47769.35,Operational,2025-04-15 10:45:19
bd6be661-6aa4-4a3b-8266-298e043c53f7,80197,15812.56,Operational,2025-02-10 23:21:31
e4c61c32-29c8-42e3-ad53-f72b2193fc99,65443,1555.56,Operational,2025-05-16 05:48:32
a98dd57d-8b08-443d-ad92-54afccb4ffc4,47461,31354.3,Operational,2025-03-27 06:06:53
1e6a39fd-e509-4a72-82dd-3b95cc89fa36,57428,43567.35,Operational,2025-05-25 06:09:33
6dfe08b2-b4ec-4726-9054-ac59598d4263,85689,15884.1,Operational,2025-03-15 21:12:49
e41407ef-691e-46db-b96a-6405da1cee25,45346,841.37,Operational,2025-02-01 12:16:14
cb4c0c87-d082-43f1-b5cd-37acf763ad36,96811,13981.19,Operational,2025-04-15 22:12:42
fe0cda81-e378-4196-b022-e5e017cf6a84,44685,34496.16,Operational,2025-04-17 23:14:54
530fd3ec-5ae7-45ab-8ab2-c95add810e0b,55160,31828.72,Operational,2025-05-05 13:22:31
e60d00b1-78ca-46a3-9b29-9de607996bde,61269,16963.31,Operational,2025-01-24 02:04:38
c29dace5-2a7a-402a-ad3d-397eb5542790,21406,11072.11,Operational,2025-04-09 06:28:52
c90d6897-5592-411b-a2d9-944c2ab1095d,49862,47751.88,Operational,2025-04-10 08:57:33
311cc2ae-8009-4516-990c-efc6e8606666,16405,14216.08,Operational,2025-04-05 13:28:59
e9e4a1f7-0820-488a-8839-36a28dfa89cd,37442,21559.45,Operational,2025-04-14 06:28:51
7a09bb20-5fb4-4572-adf1-99acb6d35289,90060,5303.21,Operational,2025-05-14 18:19:45
82e25e79-105e-4712-a166-48aa16f41112,22516,16479.83,Operational,2025-03-15 11:35:46
fac8bb12-4737-4bed-98fd-caae93597ce9,39719,18824.54,Operational,2025-03-28 16:59:52
fa8ecbe3-0068-4b84-84ce-2247c1e6e3f0,69161,5343.86,Operational,2025-06-05 14:08:33
bf95cd02-ab53-4474-a110-275383eccacf,11819,14588.89,Operational,2025-03-28 01:02:20
d8fb7dbc-2f74-45de-a8d6-0a2996f51496,17489,42784.78,Operational,2025-02-22 02:33:16
ae363fa5-0ef3-4af1-b5ea-5d1bf667f808,38380,25811.02,Operational,2025-06-04 19:00:17
ff7515f1-b444-4372-a6a1-62673e892c26,45860,14274.34,Operational,2025-05-04 13:46:43
4b5c4c2d-694b-480c-8929-ba21596c92a7,76929,15822.15,Operational,2025-02-11 02:24:40
d9ffe264-bc77-42a2-bf01-43a64abdb4f5,40860,7837.17,Operational,2025-05-28 05:14:57
12fc1a30-7852-4bf3-a068-7b6f72bab3b4,19349,6850.02,Operational,2025-01-21 20:55:24
e27c3a65-d937-44d1-9079-361cae2cfd73,60135,21533.51,Operational,2025-06-05 07:03:12
93012164-f2c5-48ae-bbb0-915017ed020e,32716,41303.52,Operational,2025-04-02 16:39:42
496d78c9-9f39-4c29-b495-9da1113daaf4,12942,16080.79,Operational,2025-03-19 03:15:17
75ffd62c-8591-4623-a4de-f9f8808eb05d,58148,23880.12,Operational,2025-06-27 18:15:16
692d4325-7ce5-437e-8a7a-16aae9e95f58,69413,17052.32,Operational,2025-06-06 05:48:47
7023b817-9d5c-4953-b7f2-36a41ec98bae,99344,13663.52,Operational,2025-03-27 12:37:49
27d644e6-2f18-4aff-a3fa-f2cc7faa2374,26551,36937.8,Operational,2025-03-17 12:02:34
31c41633-62c1-4a6f-8e74-e3165987d11b,81897,48449.7,Operational,2025-02-01 00:57:22
5d4ae015-ce21-41ea-92a7-d2cea8f45492,94498,23221.28,Operational,2025-01-02 05:31:25
205d2be8-c597-458f-b724-acd30742ae38,15196,41398.77,Operational,2025-02-09 17:39:55
ec4fcc18-dfe5-44ea-b1dd-759455fbcdf9,64223,23630.27,Operational,2025-02-19 19:17:54
d6eed34a-cf43-44b8-92bf-e8fb400169f4,21240,59443.83,Operational,2025-02-02 23:33:22
29b67819-4450-4ae3-98e0-07df3cf51823,94340,2927.58,Operational,2025-05-06 01:21:15
c0be9bfe-daa1-40db-a969-d890007b0ad5,51340,37857.98,Operational,2025-02-20 10:43:42
9ccd6ebe-eadd-4197-912a-e1b74b015a99,75394,26277.13,Operational,2025-03-10 15:16:19
bcbcf80f-5eca-4d1b-b88e-358d1833969d,13179,17388.73,Operational,2025-03-21 02:32:24
97757e92-33ca-42a3-825f-36e766291dad,58984,49345.0,Operational,2025-03-13 12:27:38
c2546077-22dc-4858-99bf-2ef050c15524,88488,26041.3,Operational,2025-02-05 14:07:11
ccb5d8b4-3e9a-4dce-adea-1f2024cae6a5,42845,20211.72,Operational,2025-02-07 00:02:14
98b70803-b108-4eb2-9530-acdd535e9f98,61636,37941.71,Operational,2025-02-22 00:09:58
f05d0dcd-f6b8-4644-9e16-b4775d63c15a,42334,37358.35,Operational,2025-03-14 03:57:42
bba1b52c-1f56-4fea-b988-5cfd16125050,66121,28877.84,Operational,2025-05-19 12:42:00
c4536cf5-368f-441f-8715-7ed1927a37ca,59880,15017.58,Operational,2025-03-24 18:07:16
d474347a-9367-4209-8241-e4269ff5365c,94407,16239.13,Operational,2025-06-20 13:13:38
cda9d63e-cbbb-4344-a87c-f45ede62c75b,36462,27591.82,Operational,2025-02-09 02:58:59
b85e961c-cd34-426a-be95-b222b82dd50b,20916,26187.6,Operational,2025-05-27 13:23:12
0f93c802-4c1d-47f4-b35a-ca6751d538c8,75911,13969.17,Operational,2025-02-21 14:29:41
db5616c7-aa60-45e9-9bf1-2109c287af3e,98290,52504.87,Operational,2025-06-12 10:27:46
7b71a36b-13de-4737-8e09-dd0ea3dc6ddf,84842,40342.92,Operational,2025-06-13 19:51:42
3a00d5d2-e3f7-4bec-812b-2f82e970705d,58133,31116.92,Operational,2025-03-16 14:33:37
12b71f38-60be-46bc-aa11-48bceae9b5b9,31359,11226.92,Operational,2025-01-27 08:24:50
d25107c1-93fb-4dd4-9da5-fee2f14a5e58,53661,33199.2,Operational,2025-03-30 08:40:43
3b400c7c-f938-4f43-b36b-1ba27ea7abb6,50032,9863.9,Operational,2025-02-20 04:39:26
d7af2c4a-9dc4-4a0d-99f5-d25e010af780,11058,30831.2,Operational,2025-01-14 00:07:58
639abf09-15bb-43b0-9e58-a92ae38ecab1,91890,39511.12,Operational,2025-06-11 10:15:54
81c20c63-6497-443f-a1c5-4799877eb944,24772,861.03,Operational,2025-01-23 09:00:28
054dac68-fa87-42fd-bf79-0c7730440572,99835,9003.55,Operational,2025-05-20 12:10:19
c7dbee89-f98b-4fda-9c79-99a8b616ddcf,97421,45922.78,Operational,2025-04-17 00:09:02
691541ae-941c-4f90-bcfe-dcae107f8156,95367,28378.9,Operational,2025-01-07 19:48:35
2f897bc7-63f9-43a9-b20f-304b07d40656,11590,29423.9,Operational,2025-02-02 21:05:47
9a4fcc9a-f57c-4444-bc3e-83e35a246227,76660,17877.35,Operational,2025-03-21 12:03:56
3c5973c4-2952-45e0-a886-fd99b994e41d,19269,710.78,Operational,2025-03-23 08:53:36
4c99860c-1afb-47ba-be6f-d0e0e8a9295b,49897,9041.75,Operational,2025-06-19 03:37:27
331ddd44-475d-48e2-9f73-f71ac59abd19,78199,9144.27,Operational,2025-06-19 01:40:01
2433f26c-be3e-403a-ac53-15c4285c8888,25011,27933.29,Operational,2025-02-25 09:35:04
8b21bf9a-d798-41cc-8a60-450d886d879c,15391,13152.74,Operational,2025-01-11 07:18:02
c1341f44-d07d-4642-b341-1d605fc212e7,78099,25529.98,Operational,2025-03-04 15:50:43
f5e7c33d-7377-4c9c-abc2-722d8843e18b,65017,43340.53,Operational,2025-04-03 10:40:11
48b7ef86-1117-4572-ab45-c1ab6628fd0c,51787,42509.88,Operational,2025-07-03 01:36:53
443c2dfa-0633-43ec-aac8-fa24c5707f2a,21145,23389.18,Operational,2025-01-29 17:55:48
4c5c3a44-b682-4a6a-914a-7c724622ae69,51464,38507.01,Operational,2025-04-24 02:42:13
a1adfce5-8eb5-41a9-993c-e5a9bcfd4439,43156,60280.42,Operational,2025-05-24 02:35:04
02526f9e-724c-4dd7-bae9-d7734b43e0a9,24347,458.53,Operational,2025-05-07 17:18:16
0df0601a-a5dc-41dc-82e7-76c001ee01e6,36426,35064.02,Operational,2025-03-21 17:16:48
f3adbdc7-4edc-4c24-9af0-84a88ec12456,28625,16150.64,Operational,2025-01-16 23:49:48
8eef6c52-b7c2-4509-b7af-8fed675e22bc,55836,12054.46,Operational,2025-04-06 12:30:29
c2df6f71-9342-453b-9c82-3ee73a57fdcd,70233,37979.25,Operational,2025-03-17 23:53:51
5b6dba7a-d4aa-4c6b-abae-0a34c51dc452,98906,41115.67,Operational,2025-07-07 05:56:11
33521569-a747-43b2-961d-6e1f442dd43e,91026,45628.2,Operational,2025-02-04 07:08:49
b6d86426-620f-4714-bd20-a89745cb97e1,54494,8474.4,Operational,2025-05-05 05:14:00
34f775c0-524f-4a12-8360-558bce9731a1,73400,17229.66,Operational,2025-06-26 15:12:32
1da31b21-992c-465a-bd50-eccc234072c1,13694,23230.49,Operational,2025-01-20 03:55:52
bf2ccd61-b4c6-40d7-a1e7-ab1588a9219a,17942,11502.05,Operational,2025-01-20 17:34:10
2db27ce8-aed5-422d-8486-343d44c40a6d,23415,2979.94,Operational,2025-06-02 18:25:12
bf2b37b1-fa42-44cd-9e32-124d1c380b49,12333,39199.45,Operational,2025-02-05 00:38:55
ad05e3f6-39cd-4eb7-9e43-7f61c034dc0f,50797,23811.18,Operational,2025-04-25 10:57:29
b05940b4-fdcf-4c83-8a6b-45dbbeed0191,70215,27378.88,Operational,2025-05-14 21:30:48
c48c26a5-4412-4713-a35a-74999418f74f,33201,21721.26,Operational,2025-04-24 07:51:54
4289bf1f-735d-43f5-a6b1-78fa4c67eaaf,65849,28617.8,Operational,2025-01-20 08:03:55
d3c90856-3999-4c23-93aa-ca847f13d3f3,75587,9655.41,Operational,2025-02-06 18:24:41
55f546d1-8e94-4f25-abea-08f85013271d,70837,30561.65,Operational,2025-03-13 14:27:06
50b03c2d-19fc-4d6d-af2e-d185d15aa285,93324,29573.55,Operational,2025-03-06 10:08:20
7d51647f-aa85-4f49-8f4c-a23a36d0e508,50881,29650.85,Operational,2025-05-30 11:02:52
42d7f38f-2f06-4562-a496-529d6be6a130,35192,46497.03,Operational,2025-07-05 21:00:32
cae2521a-f4b5-47db-b47b-99f4e2287136,96459,2197.72,Operational,2025-03-11 21:53:59
8eeb46f9-ab02-48cb-bf31-3ebc27289116,16441,45891.74,Operational,2025-03-03 14:01:15
0b83a19e-bd6e-404a-9b3c-5434c931a4dd,29580,42559.94,Operational,2025-04-29 16:23:15
