transaction_id|customer_id|amount|currency|status|channel|timestamp|fees_charged
fb621d1f-be30-476f-8983-312fb93546ac|20333|26192.27|KES|SUCCESS|App|23/06/2025 1:42|10
7915e4fa-1a88-4469-8261-a01df7fc73ef|48597|15156.19|KES|SUCCESS|App|31/01/2025 11:58|10
8a68efd6-f815-493a-bf5f-a6d000858008|61802|45662.79|KES|SUCCESS|Bank Transfer|24/01/2025 14:08|30
1659ede7-dbeb-420b-b99e-8492bb24b552|74936|48325.76|KES|FAILED|Card|20/05/2025 4:00|724.89
681f9486-375c-4685-8799-386bc7978bb6|40541|41022.96|KES|SUCCESS|Bank Transfer|15/06/2025 1:22|30
0256ec46-0266-4b73-8144-a10ad84e29fb|54124|21060.95|KES|SUCCESS|USSD|08/01/2025 8:19|10
ec4c103c-582d-4362-bd3a-9f9c3b1fe710|20207|38925.17|KES|SUCCESS|M-Pesa|09/05/2025 0:56|389.25
3724bf5e-348e-4e44-98a9-62147f18097f|25178|48344.85|KES|SUCCESS|USSD|08/05/2025 1:26|10
07d1c171-55c6-4682-8d12-bdfd27f640a8|39695|13694.53|KES|SUCCESS|M-Pesa|11/04/2025 4:43|136.95
f5704b00-eb02-4594-99c6-4d6ec2486c74|76156|35431.94|KES|SUCCESS|M-Pesa|19/05/2025 22:28|354.32
dd3980b2-7902-48af-9b75-16c983ea2fd1|70261|40932.84|KES|PENDING|App|04/02/2025 9:13|10
adce0d31-df75-45ea-b5bf-b9efbb4478d0|71305|36915.13|KES|PENDING|M-Pesa|15/01/2025 22:03|369.15
c003856c-e4a2-473f-b619-1ab9a0fbe185|60551|4127.07|KES|FAILED|M-Pesa|11/06/2025 20:17|41.27
7d7bf18d-f581-4b4f-b9b5-78a71fefa219|34081|36835.77|KES|SUCCESS|Bank Transfer|29/06/2025 19:05|30
2760d276-0caf-4e0e-9485-14793163f870|57697|20492.65|KES|PENDING|M-Pesa|14/03/2025 16:07|204.93
1c5cd599-0d93-467e-80b3-5e5c5aae9f8a|21187|14304.66|KES|SUCCESS|M-Pesa|19/03/2025 15:17|143.05
88dd44ac-19d3-4817-a0ae-e5c11bc75009|14516|40315.04|KES|SUCCESS|M-Pesa|18/06/2025 3:24|403.15
86328430-88d0-4019-a699-9e6c177ca359|41635|30076.06|KES|SUCCESS|M-Pesa|27/06/2025 15:39|300.76
5c37f4f7-9fc7-4803-a07b-134a5484e955|27125|13619.76|KES|SUCCESS|M-Pesa|06/06/2025 10:17|136.2
07586972-ab24-4e4a-833f-f7f994176555|60257|24468.04|KES|SUCCESS|Card|30/03/2025 8:45|367.02
696805a3-fa37-4acb-a801-de98c198363a|62337|36011.28|KES|FAILED|App|02/02/2025 4:42|10
437300fa-a198-4a9e-8b80-b8ad3231ba37|23088|29272.85|KES|SUCCESS|Bank Transfer|06/06/2025 9:05|30
a7c7e6fb-0d94-4fe5-8927-9b5e9f6de8d6|59437|37664.4|KES|FAILED|M-Pesa|08/03/2025 3:20|376.64
618134d1-5087-46ab-8810-75652df68731|49484|15725.12|KES|PENDING|Bank Transfer|22/05/2025 20:52|30
cb9f07bf-49b2-44cc-94d9-fa07c922bded|10118|15542.33|KES|SUCCESS|Bank Transfer|18/02/2025 2:12|30
dc3dea75-10e7-41f2-994a-f763d024b545|58707|29609.87|KES|SUCCESS|USSD|22/01/2025 18:14|10
dfd1f435-c6fd-484a-9f26-837bfd875acd|28155|11632.02|KES|SUCCESS|M-Pesa|24/03/2025 19:40|116.32
0cb2963c-0973-43d8-9a02-e52b47c3af49|55849|7451.03|KES|SUCCESS|M-Pesa|26/01/2025 3:04|74.51
a5b11007-3ceb-40e7-abeb-9a2fcae9986a|70325|18311.36|KES|SUCCESS|Bank Transfer|14/02/2025 7:32|30
ab95e38b-736f-48ed-a0c2-54b56ec858ab|76875|39952.03|KES|SUCCESS|App|03/03/2025 12:54|10
c016295e-a765-4481-ada8-62f55e97cce4|68928|14093.45|KES|SUCCESS|M-Pesa|21/06/2025 9:15|140.93
dd67d3b1-f261-489d-8426-33c162b90e24|17951|30855.19|KES|FAILED|USSD|14/03/2025 21:21|10
1f838fd2-a09e-4ea7-a614-7e5f54dc6fef|29369|18393.75|KES|SUCCESS|USSD|09/06/2025 17:51|10
66091a6d-70b5-48d1-90df-88894c1a9002|73625|26677.37|KES|PENDING|M-Pesa|19/03/2025 0:05|266.77
9e9d6ec4-061e-4e9d-8206-723822e7eba9|83243|12015.59|KES|SUCCESS|M-Pesa|24/02/2025 10:27|120.16
b031c363-e8b9-49a5-8e95-00a85620b9aa|96117|11351.83|KES|SUCCESS|Card|18/02/2025 9:15|170.28
a7e916f4-f0c4-4fbd-982e-abc338a07111|87171|27305.43|KES|SUCCESS|Card|04/06/2025 23:57|409.58
b51da95b-b1be-41cb-80ff-73b5cc443a57|91568|29467.64|KES|SUCCESS|M-Pesa|23/02/2025 20:41|294.68
01cb6390-4c4f-4e88-8ca1-81c34fa77dca|30946|38038.54|KES|SUCCESS|M-Pesa|05/04/2025 12:16|380.39
83fe0197-fec9-44a7-b0b5-57a52a29fd33|87449|32669.8|KES|SUCCESS|M-Pesa|17/04/2025 16:06|326.7
86b153b7-97d9-4b47-9a34-a56bbae8696a|37771|5585.04|KES|FAILED|Card|12/04/2025 20:58|83.78
ea0a396e-03bd-45a5-8d3a-ccb313f37dfe|61105|5718.15|KES|FAILED|M-Pesa|13/03/2025 8:58|57.18
c7739e91-cd05-48a0-8447-948819df0370|59594|28811.88|KES|SUCCESS|M-Pesa|02/03/2025 5:49|288.12
fd1900a3-68da-4709-97f7-89727e64acd1|94615|31064.66|KES|SUCCESS|Bank Transfer|19/04/2025 20:55|30
77f724b1-bb8b-4f1a-8cb4-0a9904fc2f9b|10025|18902.72|KES|SUCCESS|M-Pesa|03/06/2025 19:48|189.03
c670d9a9-f33b-43ed-9d98-928c2c3868a0|43897|13450.26|KES|FAILED|Bank Transfer|10/01/2025 12:57|30
93ef1e9f-4889-4f2a-90af-dc5988a996c8|79431|35697.93|KES|SUCCESS|Bank Transfer|17/02/2025 7:27|30
e9bda64b-3540-4223-bc4e-5509dfde089d|34814|8992.71|KES|SUCCESS|USSD|06/02/2025 16:29|10
3b5eec3b-8173-4ab4-a75b-459da4d3b0e7|13683|9157.35|KES|SUCCESS|M-Pesa|29/06/2025 3:54|91.57
b69eb038-0b89-4e90-93f1-b4377c3ee9e5|62832|24536.99|KES|SUCCESS|M-Pesa|20/06/2025 8:57|245.37
a06d0a9a-e256-45d5-b3c6-60b22eede023|77673|1429.44|KES|PENDING|M-Pesa|26/01/2025 19:43|14.29
2ed2918c-8100-4ff0-8296-0923cb98c536|49666|24309.73|KES|SUCCESS|M-Pesa|02/04/2025 22:20|243.1
f431127a-8cf0-45c5-b489-4bce9caaa13f|41917|18509.03|KES|SUCCESS|Card|21/01/2025 5:43|277.64
51386726-59cb-4dc4-8daf-5fa9ec379c75|61955|47752.92|KES|FAILED|M-Pesa|21/02/2025 2:13|477.53
0249b5f2-4f7c-4ce6-a9a3-46a4393f04f4|42948|15671.42|KES|SUCCESS|USSD|18/01/2025 5:51|3.88
0b4b050e-546f-4276-973e-c70e2d970ef6|51666|45153.83|KES|SUCCESS|M-Pesa|21/02/2025 18:23|451.54
beca666a-eb96-494e-a902-840c780173b3|78925|25716.79|KES|SUCCESS|M-Pesa|19/01/2025 15:24|257.17
0c209588-9356-4ee4-b984-65eff16d6a17|36627|44631.3|KES|SUCCESS|M-Pesa|22/04/2025 16:07|446.31
17600f56-35ef-491f-9fcf-a1aa8e9aea5e|33251|47306.05|KES|SUCCESS|Bank Transfer|09/03/2025 16:18|30
806d1bf2-b667-4322-a9e6-8f3304e395e7|50970|7783.82|KES|PENDING|M-Pesa|30/01/2025 17:46|77.84
cd17f92a-4fc2-40f8-a811-d5349fb40e86|82446|44463.47|KES|SUCCESS|M-Pesa|10/06/2025 20:27|444.63
1fde9d83-4fa9-45c3-9322-dd15bc2dba88|38235|29915.95|KES|SUCCESS|M-Pesa|07/05/2025 19:55|299.16
bb19ce84-bdb8-4c57-9246-9c97dcf0350d|61213|569.01|KES|SUCCESS|M-Pesa|31/03/2025 4:23|5.69
4f82c55a-17fb-4a0b-acfe-059f16e400f2|39107|41939.06|KES|SUCCESS|M-Pesa|07/06/2025 12:04|419.39
ee8e2ada-0aba-4afd-87d9-dba4dbc9477c|87897|5871.38|KES|SUCCESS|M-Pesa|08/03/2025 7:34|58.71
a37aed27-e9bc-45c5-9c53-88097fbb6728|54016|16805.4|KES|PENDING|App|12/01/2025 15:52|10
925d5abf-cc7a-4d5e-8ce0-0689fb2a9faf|76939|12925.11|KES|PENDING|M-Pesa|12/04/2025 10:53|129.25
0009e642-e742-4df0-9e73-9a8ec2a2f393|40052|44969.61|KES|SUCCESS|Bank Transfer|04/02/2025 8:56|30
5763212e-d2e8-4491-9d66-241fafae177c|15147|44491.03|KES|SUCCESS|Card|26/03/2025 9:05|667.37
a32f814f-52e3-4304-a8bb-eef6d0672624|89054|42235.09|KES|SUCCESS|M-Pesa|05/06/2025 10:01|422.35
1f8a350d-cd99-411c-86ac-4ccc8168db1e|45297|31228.6|KES|SUCCESS|Bank Transfer|16/02/2025 16:50|30
99579dc1-3e6a-4dc6-a845-14dbe29c41d6|33308|22355.53|KES|SUCCESS|M-Pesa|07/03/2025 8:15|223.56
9937d741-0d0f-4025-9c47-3824145905c6|28445|22506.12|KES|SUCCESS|Card|07/04/2025 15:10|337.59
f55f9e38-5d70-45b8-90c6-c19aae7d48be|91395|36164.3|KES|SUCCESS|M-Pesa|10/05/2025 21:34|361.64
373cff5f-4839-495a-b0b4-a49612f87177|49633|33551.73|KES|SUCCESS|Card|19/03/2025 10:23|503.28
88f55cd6-fdcf-4b96-b3e6-62acd0f9bdd4|72474|44540.67|KES|SUCCESS|M-Pesa|25/02/2025 7:19|445.41
f8973218-0644-4fbe-b0ab-a85fce0bd9d4|25980|29771.79|KES|SUCCESS|M-Pesa|16/04/2025 1:55|297.72
7ffcd354-519c-4314-aedf-cf9d7d779600|87895|30743|KES|SUCCESS|Card|05/06/2025 23:10|461.14
93847e67-f1cf-477c-a09d-f7b21453bae7|47834|7986.93|KES|SUCCESS|USSD|06/03/2025 21:30|10
e81c1440-b42c-4b1a-8f8e-ec091d0ae173|66929|10550.09|KES|SUCCESS|Card|28/06/2025 1:09|158.25
555525bc-5f6a-4e37-a63d-dc78229c64cc|77881|30526.65|KES|SUCCESS|USSD|14/03/2025 15:19|10
66d54f66-6550-49b3-bed1-e30c5b9a6c95|59430|9510.91|KES|SUCCESS|Bank Transfer|07/05/2025 12:52|30
dbd9636e-725f-4b3b-aed6-9a07c7b751cb|20067|10216.56|KES|FAILED|M-Pesa|04/01/2025 10:12|102.17
270f9f80-dbc2-44cd-9bfe-f60b0f04e734|41655|14139.24|KES|SUCCESS|M-Pesa|28/05/2025 12:15|141.39
b2916304-ade0-4150-b71f-680d82d4a156|87789|345.58|KES|SUCCESS|M-Pesa|14/05/2025 2:46|3.46
81277845-2188-4d99-91b2-690ea7f35741|41811|14413.6|KES|SUCCESS|M-Pesa|09/01/2025 16:55|144.14
6580c568-c2ce-48c5-961a-4c447605d443|50927|48938.7|KES|FAILED|Bank Transfer|24/01/2025 19:41|30
a35306dd-00e6-490f-8114-9410f5e6ba76|93330|47955.14|KES|SUCCESS|M-Pesa|28/04/2025 2:42|479.55
a77a8332-e3cc-4174-b6da-b0e90fc5dd67|77062|49380.11|KES|SUCCESS|M-Pesa|12/05/2025 14:40|493.8
a2aa94d7-e487-4a1d-bf12-eb4b12d06b81|29666|49646.38|KES|SUCCESS|M-Pesa|26/01/2025 8:41|375.07
619de1b6-5295-43c5-a9d3-471648f7d74f|74495|21252.6|KES|SUCCESS|USSD|04/03/2025 20:43|10
f9d695c6-c2da-45be-a0ab-a3e60fd50c81|28306|36996.58|KES|SUCCESS|USSD|10/06/2025 11:59|10
3ddf6220-8ead-4055-bb8d-dafbe947ebb6|79428|14892.07|KES|SUCCESS|M-Pesa|09/03/2025 13:38|148.92
5a53c889-54e9-4004-9679-ba554c1fcd09|14957|17034.56|KES|SUCCESS|M-Pesa|13/01/2025 20:52|170.35
4362e041-8033-486d-a1e5-faa54568e16f|25383|8275.51|KES|SUCCESS|M-Pesa|26/01/2025 3:38|82.76
b4785e11-c8c7-4381-93e8-b0753088f923|58239|23035.76|KES|SUCCESS|Bank Transfer|31/05/2025 10:32|30
cd9304a7-8d58-435b-a050-62fd38d68f3b|75820|47454.03|KES|SUCCESS|Card|16/01/2025 21:44|711.81
ccb9c769-843e-4c0d-982c-c9ce4c3773e0|40591|28974.87|KES|SUCCESS|M-Pesa|11/02/2025 22:49|289.75
e22a01f7-797e-45c6-a429-62770a2f5a94|76776|12693.79|KES|SUCCESS|USSD|07/04/2025 5:06|10
ea037cdd-9c8e-471b-9f62-5b055e2946a1|52549|21791.43|KES|SUCCESS|M-Pesa|20/05/2025 7:04|217.91
e4ae85ec-ffe1-4720-85ff-779d4f390d9a|18461|10728.42|KES|SUCCESS|M-Pesa|01/05/2025 8:21|107.28
e440aa21-1ac3-436c-a23a-533b6730b352|44843|39862.12|KES|SUCCESS|USSD|11/03/2025 13:17|10
5b43ffb6-9745-444d-8cf7-373ca0bf40b7|57369|6572.55|KES|SUCCESS|M-Pesa|08/06/2025 1:48|65.73
484a69cc-c707-421d-b2b2-5aca3c4113de|41514|15854.93|KES|SUCCESS|M-Pesa|14/04/2025 0:54|158.55
aa6f57e2-748e-4d80-b53c-b323b45861bc|28803|33083.54|KES|SUCCESS|M-Pesa|06/04/2025 20:54|330.84
e36d238a-8879-4fc8-a684-8641dd4868c6|19236|5179.95|KES|SUCCESS|Bank Transfer|26/01/2025 3:50|30
5327bc89-915d-45e6-812a-1bb48dc471e7|93518|10174.81|KES|SUCCESS|M-Pesa|15/02/2025 13:49|101.75
db650236-29b3-4829-baa8-836528777834|10645|28594.34|KES|SUCCESS|Card|02/02/2025 22:29|428.92
5c81188e-8ee3-43ea-b596-c88a6d1e0db4|15224|21905.19|KES|SUCCESS|USSD|27/06/2025 16:23|10
bea12ab3-49f1-4750-8b22-89f56f6faedd|45401|5839.19|KES|SUCCESS|M-Pesa|28/04/2025 10:15|58.39
9f8bb73c-0eea-4b07-845d-e4a30ac21745|61382|2486.55|KES|SUCCESS|Card|01/05/2025 22:55|37.3
4a9d92df-f4a3-4057-940e-d61cd8a133ec|49605|34780.37|KES|SUCCESS|M-Pesa|28/05/2025 6:21|347.8
0174ad14-e4c2-48de-89fa-c942f1e14416|21590|34247.55|KES|SUCCESS|M-Pesa|16/01/2025 8:46|342.48
eabb6de0-5067-40f2-b9eb-debca2683e84|71619|38950.09|KES|SUCCESS|Card|05/01/2025 7:48|584.25
4bae88b9-4d29-4211-8ed9-515608e280ed|48121|11055.08|KES|SUCCESS|Card|03/05/2025 4:26|165.83
8fd02ed1-afdf-4b88-bb22-91eb02b79069|53475|1653.98|KES|SUCCESS|Card|22/04/2025 23:28|24.81
506df445-97f9-4baa-809a-13bc868cd731|36140|46301.69|KES|SUCCESS|M-Pesa|23/01/2025 19:00|463.02
66af4377-3f71-40c4-8cb1-14a8614273be|22805|40875.19|KES|SUCCESS|M-Pesa|09/02/2025 17:41|408.75
d1aa1f26-c8d6-4916-b188-20afae0b2cf9|70642|41032.93|KES|SUCCESS|M-Pesa|24/05/2025 22:14|410.33
71ac74a0-903b-45d6-bbc4-263edb4baf93|60216|49998.69|KES|SUCCESS|Bank Transfer|06/02/2025 0:40|30
58c5eb95-e2e4-47e4-bed8-abd56d6f53a3|40593|15404.83|KES|FAILED|Card|05/05/2025 9:43|231.07
2a1d3f0d-b4a6-4968-ae24-b593fd3912b8|64686|8773.21|KES|SUCCESS|Bank Transfer|10/05/2025 19:14|30
9fb56211-b5cf-4d35-a7d1-d8fa22729117|58866|31881.96|KES|SUCCESS|M-Pesa|24/06/2025 4:20|318.82
528566b4-5fc0-4dba-812d-7566bb3a6b4e|41589|38116.68|KES|SUCCESS|M-Pesa|05/03/2025 3:06|381.17
3b06b4dd-95a1-405f-8e4f-8155fcad5e78|11147|3869.83|KES|SUCCESS|Card|24/05/2025 11:21|58.05
d366fbbd-05f6-4a47-a4a8-13c7a381ff3b|60775|24053.93|KES|SUCCESS|M-Pesa|13/03/2025 23:49|240.54
a263ccaa-7aee-4ccf-a866-346d5f2f5822|92915|48177.13|KES|SUCCESS|Card|05/06/2025 2:48|722.66
8ba24cf1-005c-4e77-a9d4-d322eb2133d1|48729|19169.44|KES|SUCCESS|M-Pesa|24/02/2025 4:34|191.69
1cf3171a-5130-43f9-bb50-4cda217b851c|82620|41439.74|KES|SUCCESS|Card|02/03/2025 4:18|621.6
5f8d8208-464a-4c83-bd94-ac4b386eb366|55307|3894.44|KES|SUCCESS|M-Pesa|29/03/2025 0:16|38.94
cf5efccf-0ad6-400d-9e9b-e2390cd1ec84|93063|13064.63|KES|SUCCESS|M-Pesa|03/01/2025 21:39|99.61
93012164-f2c5-48ae-bbb0-915017ed020e|32716|41303.52|KES|SUCCESS|Bank Transfer|30/03/2025 20:39|30
20fd82db-79ad-4421-81a6-a47d2b2370b7|36775|24129.67|KES|SUCCESS|M-Pesa|12/05/2025 8:12|241.3
7692a5df-e7df-432a-813b-e3da3ceff815|34885|4207.88|KES|SUCCESS|Card|22/04/2025 1:17|63.12
eae1cba9-e396-447f-b806-108e66e974ef|47343|25851.14|KES|SUCCESS|App|14/01/2025 13:05|10
2afc3961-5d62-41ea-bf27-97a785f9ab73|71035|8838.56|KES|SUCCESS|Card|02/03/2025 16:34|132.58
55fb6d46-5138-4846-86c0-ef862caa6f4a|90134|33790.71|KES|SUCCESS|M-Pesa|11/03/2025 21:03|337.91
9ee03381-7618-49cf-bbc1-405f91d22fa0|60465|30210.98|KES|PENDING|App|28/05/2025 12:58|10
bcc4a369-eeb5-4642-bc76-366a17b537fe|43050|34485.6|KES|SUCCESS|USSD|23/02/2025 3:05|10
6aae2f14-715f-4621-b85c-efe59f987575|85500|23017.76|KES|SUCCESS|App|02/06/2025 6:50|10
f1d3eb3e-b956-4c35-9d09-cff53d3c5396|75243|33358.9|KES|SUCCESS|Card|24/03/2025 9:28|500.38
409a571c-db13-4608-81ed-ea87ed0cf175|86721|46772.36|KES|SUCCESS|M-Pesa|08/04/2025 5:48|467.72
70de47d6-add4-4772-adf1-6a56b50c40c8|60502|24252.64|KES|SUCCESS|M-Pesa|07/03/2025 7:54|242.53
260e911a-732d-467b-a64d-ad2785716981|63459|43574.63|KES|SUCCESS|App|30/01/2025 8:53|10
fd75e115-3860-414c-909d-e879732e34e2|18541|905.37|KES|SUCCESS|M-Pesa|04/03/2025 21:57|9.05
159c2c4c-f031-4500-ac39-7e95e3149d0a|72759|20265.34|KES|PENDING|M-Pesa|05/06/2025 0:55|202.65
4c90b291-8a2a-46d9-a556-7238bddd1107|19890|49871.45|KES|SUCCESS|M-Pesa|24/03/2025 4:34|498.71
20ca0ff7-b163-47d1-89a8-5e1f48e43b32|37732|7991.86|KES|PENDING|Bank Transfer|06/01/2025 4:13|30
f048c7c2-7f23-4445-a3db-f032617c44e7|94618|20814.08|KES|FAILED|M-Pesa|14/04/2025 7:19|208.14
31dc46b1-8790-4a71-a564-29f78540606b|61408|13520.94|KES|PENDING|M-Pesa|16/04/2025 4:45|135.21
014b6af7-7e19-44dd-9ec3-f2bee400a3cb|60094|41891.81|KES|SUCCESS|M-Pesa|14/02/2025 4:43|418.92
64ae9862-e28e-4298-a703-1515c26a54fc|85978|19132.55|KES|PENDING|M-Pesa|28/01/2025 10:54|191.33
c8ca938e-ad6b-4fd4-a8b7-4e5e5f44a45f|91709|44480.14|KES|SUCCESS|USSD|26/06/2025 10:13|10
9305eafb-5c9c-4992-b8a2-023f59764135|34281|32269.85|KES|SUCCESS|M-Pesa|05/03/2025 1:09|322.7
de87d2bb-a538-482e-bcbb-579de65ed1c5|24828|39110.09|KES|SUCCESS|USSD|29/01/2025 1:15|10
6be2a7b0-482f-4067-90fb-86b7a6253c69|78895|49692.71|KES|PENDING|Card|24/06/2025 0:14|745.39
6d612a5e-599a-4e4a-bc07-f06858a6a5f1|10982|37330.73|KES|SUCCESS|Bank Transfer|06/05/2025 11:15|30
ca2ce5cf-6ada-476d-ac55-a01b51ca78f8|30753|32951.27|KES|FAILED|M-Pesa|07/01/2025 18:43|329.51
fbb55b6f-54fb-4915-a8bc-85c2ccf75e97|76689|46202.69|KES|SUCCESS|M-Pesa|17/03/2025 14:49|462.03
51dd951e-5d52-47f2-8404-bf81ee30d6a3|95122|32624.5|KES|SUCCESS|M-Pesa|06/01/2025 13:36|326.25
ff308b0a-2dd7-4c6b-8a20-203f4822fcc9|91017|14133.45|KES|SUCCESS|M-Pesa|17/03/2025 1:26|141.33
5a23e8a9-9549-4ac7-877e-dbaa2d480535|30987|29897.79|KES|SUCCESS|M-Pesa|22/05/2025 14:41|298.98
c641f204-de6f-4f49-bb46-88bb78115093|10576|19940.6|KES|SUCCESS|Card|27/06/2025 14:38|299.11
f7907abb-5af8-45b6-91d9-23af7e5650ce|47675|18284.31|KES|SUCCESS|M-Pesa|04/05/2025 4:34|182.84
3f4b88d1-59e9-471d-b296-18a82d8ba49c|75776|32066.11|KES|FAILED|M-Pesa|07/03/2025 15:20|320.66
acf8db2b-c654-43b5-af33-e51448050c7d|64758|29944.04|KES|SUCCESS|Card|31/01/2025 5:13|449.16
c1541b0c-e4d9-4189-bb4d-781f07b56692|91806|44348.9|KES|SUCCESS|Bank Transfer|07/05/2025 19:00|30
a1a84dc0-49df-4797-90f3-822f184393f1|88422|39311.96|KES|SUCCESS|USSD|13/03/2025 4:44|10
c80ace7d-eb19-4fa6-947e-2586241d4113|10753|22010.31|KES|SUCCESS|Bank Transfer|10/02/2025 5:20|30
15fac697-074b-407a-acaf-3107797d4b26|52886|30206.44|KES|SUCCESS|USSD|13/04/2025 6:41|10
3ddc759e-7e49-44f6-a614-02693fe7329e|24508|25809.61|KES|SUCCESS|App|24/06/2025 20:39|10
b2b5379f-2c4e-463f-b5c5-a32d172b7dcb|57659|17986.89|KES|FAILED|M-Pesa|22/02/2025 7:52|179.87
f5a0e4ff-9c74-4f39-8093-3640fe8e88b4|67962|3140.49|KES|SUCCESS|M-Pesa|19/03/2025 23:44|31.4
2ded621a-433e-4996-8a44-b71c9608c69d|80719|26629.62|KES|SUCCESS|M-Pesa|09/04/2025 9:42|266.3
751effa4-eb9b-4e46-bdd7-3ad49ec2b80d|22461|9243.12|KES|FAILED|M-Pesa|18/01/2025 12:47|92.43
4d3612b8-de47-4cdb-be9e-f7152d6920cb|80163|21203.58|KES|SUCCESS|M-Pesa|30/03/2025 6:34|212.04
80085eba-55bf-4a87-8da6-00810d53368d|16958|9309.88|KES|SUCCESS|Bank Transfer|17/06/2025 23:15|30
73ac8996-5132-47bc-ab05-db81ade72e6d|67198|40972.79|KES|SUCCESS|Bank Transfer|23/03/2025 9:30|30
e9962956-20eb-4c5b-9639-56f6dbcd9afa|37703|2737.37|KES|FAILED|M-Pesa|03/04/2025 11:45|27.37
6230ddcb-c3c6-447d-8bf5-11fb0bf3198f|60891|4220.58|KES|SUCCESS|Bank Transfer|07/06/2025 6:00|30
e97e7c3f-188a-47ac-964a-a5c199358457|73747|30993.8|KES|PENDING|M-Pesa|02/01/2025 15:33|309.94
3973b817-7ef0-445a-bc07-197c286120b9|92141|31662.65|KES|SUCCESS|M-Pesa|12/04/2025 1:08|316.63
a5979f43-4786-4208-b49a-11783e485dfe|22501|45652.51|KES|SUCCESS|Bank Transfer|02/06/2025 18:25|30
fc9c558d-ce43-471a-adea-2e16f8e52f46|80681|22246.75|KES|FAILED|M-Pesa|02/04/2025 14:28|58.8
a5d4d1ea-989b-4a02-9af8-fd21601da82d|11369|394.67|KES|SUCCESS|Card|06/01/2025 1:29|5.92
79632bb3-ecb8-4915-9b25-aa7e88130c73|86925|40666.58|KES|SUCCESS|USSD|07/01/2025 0:18|10
d5935929-032d-4563-b842-b11aabb12dbb|70258|2664.4|KES|PENDING|M-Pesa|25/05/2025 18:52|26.64
dfd9b57c-e707-4ede-9903-71ea8f28ac10|26847|1444.73|KES|PENDING|Card|30/04/2025 22:17|21.67
260176ab-86db-4e4a-9591-6fd0115f507c|25058|9570.18|KES|SUCCESS|M-Pesa|18/01/2025 17:18|95.7
b4757e41-fa80-47cd-9c5c-1a1ecb677938|98652|7557.06|KES|FAILED|App|26/01/2025 18:09|10
08fd66ea-a3a3-4bf6-b65c-7324d66fdcb5|52392|19714.31|KES|SUCCESS|Card|30/03/2025 23:12|295.71
21d417d2-37b1-47ba-aaa3-92d0a71d8249|56343|27098.13|KES|SUCCESS|M-Pesa|06/02/2025 10:35|270.98
92543b1c-e621-4903-91e8-831920b36ae2|89796|20813.29|KES|SUCCESS|App|19/03/2025 19:22|10
3cf5b4c2-13dd-4718-9d0a-1c26cb1dd206|41953|470.95|KES|SUCCESS|M-Pesa|27/04/2025 17:35|4.71
c180c02e-562f-47c0-83d1-1142f98ceb35|42601|2487.76|KES|SUCCESS|M-Pesa|15/02/2025 7:51|24.88
1765045b-8525-412a-aa1f-d21c9e8f7165|51239|15561.31|KES|SUCCESS|M-Pesa|28/01/2025 18:49|155.61
11979c73-b307-43de-8ca1-70de2dc391a8|22815|7218.27|KES|SUCCESS|Bank Transfer|18/03/2025 5:07|30
372fcf26-411e-451a-93bf-fe8a4f88b652|82483|10566.53|KES|FAILED|USSD|01/05/2025 15:49|10
881a3e73-10a7-48a5-8222-c32a68a902c9|86993|22259.08|KES|SUCCESS|App|13/05/2025 15:06|10
0d807b76-e1d2-4950-977a-0052743f7c11|85507|5435.68|KES|SUCCESS|M-Pesa|13/02/2025 22:05|54.36
978be2c4-0f27-4eda-a530-dc6ae36f174b|53720|40637.89|KES|SUCCESS|M-Pesa|10/02/2025 9:49|406.38
4048246b-aea4-46a1-879d-d5834415bf10|30616|7884.77|KES|PENDING|M-Pesa|17/04/2025 17:02|78.85
6d1ce68b-d11b-4a3a-b936-bee85062ba74|84769|41354.67|KES|FAILED|Bank Transfer|02/06/2025 6:20|30
1e36b49b-dbd6-4ce1-a116-d536af76207b|28184|42948.67|KES|SUCCESS|M-Pesa|16/06/2025 9:08|429.49
fd2a14f8-aeab-428d-b51f-847df5668109|55500|33709.64|KES|SUCCESS|Card|01/03/2025 17:31|505.64
8465cc9e-591a-4e77-a9d0-d36db3650112|87859|6255.71|KES|SUCCESS|Card|11/02/2025 0:17|93.84
cb70a0e0-9461-4009-9590-a4af71e44cd3|58887|3853.86|KES|FAILED|M-Pesa|19/03/2025 23:18|38.54
33cc4987-8ffb-453c-9516-306601c7a671|53393|4307.17|KES|FAILED|App|09/04/2025 2:27|10
195203b3-390b-49cd-8eb9-165cbcd125a2|80565|33071.22|KES|FAILED|M-Pesa|29/05/2025 18:27|330.71
96877798-d480-4198-b138-23a3bb281394|19363|49486.9|KES|SUCCESS|App|14/04/2025 18:40|10
ff16e39d-16d0-490e-aabd-be84133c5701|10555|26142.08|KES|SUCCESS|USSD|19/05/2025 12:17|10
caa206e0-7bb9-4266-84b4-af36d97f56b0|34587|24858.48|KES|SUCCESS|USSD|26/01/2025 15:54|10
bc00853a-69c3-4d42-a1bb-d2d4014235dc|93515|9059.3|KES|SUCCESS|M-Pesa|02/06/2025 1:36|90.59
52864ad3-f18e-47b2-a302-7827c4d9484e|80665|38056.27|KES|SUCCESS|M-Pesa|04/01/2025 13:37|380.56
0fa6dbc7-b572-40f8-99c4-4aaabd9be977|52048|43843.29|KES|SUCCESS|M-Pesa|08/06/2025 18:41|438.43
c8016d56-d5e5-4a2c-9d90-741bed19662b|65296|30253.48|KES|SUCCESS|M-Pesa|09/04/2025 15:06|302.53
